ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX6944150,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944151,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 antibody,LLM (Native Validation)
SRX6944152,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",native,"Native. treatment=No activation, donor=healthy donor, cell type=Primary naive CD4 T cells from peripheral blood",LLM (Native Validation)
SRX6944153,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944154,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 antibody,LLM (Native Validation)
SRX6944155,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",native,"Native. Cell_type=CD4+ T cells, cell type=Primary naive CD4 T cells from peripheral blood, treatment=No activation, donor=healthy donor",LLM (Native Validation)
SRX6944156,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944157,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 antibody,LLM (Native Validation)
SRX6969884,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'cell type' (weak_native/100.0)",native,Native. cell type=CHD6 wild type,LLM (Native Validation)
SRX6969885,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CHD6 heterozygous mutant,LLM (Fallback)
SRX6976722,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 100.0). Matches found: 'neonatal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX697735,unknown,0,No relevant keywords,native,Native. Cell_type=CD4+ T cells | Metadata=source_name=primary T cells | treatment=none | cell type=CD4+ primary T cells,LLM (Fallback)
SRX697736,unknown,0,No relevant keywords,native,Native. treatment=none,LLM (Fallback)
SRX697737,unknown,0,No relevant keywords,native,Native. Cell_type=CD4+ T cells | Metadata=source_name=primary T cells | cell type=CD4+ primary T cells,LLM (Fallback)
SRX697738,unknown,0,No relevant keywords,native,Native. cell_type=CD4+ T cells | Metadata=source_name=primary T cells | cell type=CD4+ primary T cells,LLM (Fallback)
SRX700518,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'source_name' (weak_native/100.0); 'control' in 'cell type source' (weak_native/100.0); 'wild-type' in 'cell type source' (weak_native/100.0); 'wt' in 'cell type' (weak_native/100.0)",non-native,"Non-Native. transformed by retroviral introduction of TERT, HRAS and SV40 T antigens",LLM (Native Validation)
SRX700519,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'source_name' (weak_native/100.0); 'control' in 'cell type source' (weak_native/100.0); 'wild-type' in 'cell type source' (weak_native/100.0); 'wt' in 'cell type' (weak_native/100.0)",non-native,"Non-Native. transformed by retroviral introduction of TERT, HRAS and SV40 T antigens",LLM (Native Validation)
SRX700520,unknown,0,No relevant keywords,non-native,"Non-Native. HG fibroblasts_BRD4_ChIPSeq, transformed by retroviral introduction of TERT, HRAS and SV40 T antigens",LLM (Fallback)
SRX700521,unknown,0,No relevant keywords,non-native,"Non-Native. retroviral introduction of TERT, HRAS and SV40 T antigens",LLM (Fallback)
SRX7015671,unknown,0,No relevant keywords,non-native,Non-Native. cell line=CRL7250,LLM (Fallback)
SRX7031580,unknown,0,No relevant keywords,non-native,Non-Native. treatment=CD34+ cells,LLM (Fallback)
SRX7031581,unknown,0,No relevant keywords,non-native,Non-Native. treatment=differentiating CD34 into monocytes (day 3),LLM (Fallback)
SRX7031582,unknown,0,No relevant keywords,non-native,Non-Native. treatment=differentiating CD34 into monocytes (day 5),LLM (Fallback)
SRX7031583,unknown,0,No relevant keywords,non-native,Non-Native. treatment=differentiating CD34 into monocytes (day 14),LLM (Fallback)
SRX7044869,unknown,0,No relevant keywords,native,Native. source_name=Primary erythroid cells,LLM (Fallback)
SRX707368,unknown,0,No relevant keywords,non-native,Non-Native. cell type=neural stem cell (NSC),LLM (Fallback)
SRX7086149,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",non-native,Non-Native. cell type=hiPSC-derived pancreatic endocrine progenitor,LLM (Native Validation)
SRX7086153,unknown,0,No relevant keywords,non-native,Non-Native. cell type=hiPSC-derived,LLM (Fallback)
SRX7089148,unknown,0,No relevant keywords,native,Native. tissue=tibial artery | dev_stage=adult | age=37 year,LLM (Fallback)
SRX7089226,unknown,0,No relevant keywords,native,Native. Cell_type_class=Cardiovascular | age=51 year | donor ID=ENCDO271OUW,LLM (Fallback)
SRX7089254,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=37 year,LLM (Fallback)
SRX7089339,unknown,0,No relevant keywords,native,Native. Cell_type_class=Prostate | Cell_type=Prostate gland | Metadata=sample_type=tissue | tissue=prostate gland | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR,LLM (Fallback)
SRX7089341,unknown,0,No relevant keywords,native,Native. donor age=37 year,LLM (Fallback)
SRX7141987,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 87.5). Matches found: 'treated' in 'source_name' (strong_non_native/87.5)",non-native,,Keyword (Non-Native)
SRX7141990,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 87.5). Matches found: 'treated' in 'source_name' (strong_non_native/87.5)",non-native,,Keyword (Non-Native)
SRX716944,unknown,0,No relevant keywords,non-native,Non-Native. cell type=human monoycte derived macrophages,LLM (Fallback)
SRX7214021,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 100.0). Matches found: 'neonatal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX7214024,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 100.0). Matches found: 'neonatal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX7223095,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX7277172,unknown,0,No relevant keywords,non-native,Non-Native. lmna genotype=LMNA G608G,LLM (Fallback)
SRX7277179,unknown,0,No relevant keywords,non-native,Non-Native. source_name=AG11498 HGPS fibroblast,LLM (Fallback)
SRX7299332,unknown,0,No relevant keywords,native,Native. Cell_type=Coronary artery smooth muscle | source_name=human coronary artery smooth muscle cells | cell type=smooth muscle cells,LLM (Fallback)
SRX735289,unknown,0,No relevant keywords,non-native,Non-Native. treatment/agent=PMA/ionomycin,LLM (Fallback)
SRX7428070,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Day6 Plasmablast,LLM (Fallback)
SRX7428073,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Day6 Plasmablast,LLM (Fallback)
SRX7428079,unknown,0,No relevant keywords,non-native,"Non-Native. Day6 Plasmablast (memory B cell, CD23 negatively selected)",LLM (Fallback)
SRX7509193,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509196,unknown,0,No relevant keywords,native,"Native. age=54 year, sample_type=tissue",LLM (Fallback)
SRX7509219,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509268,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=53 year",LLM (Fallback)
SRX7509288,unknown,0,No relevant keywords,native,Native. dev_stage=adult,LLM (Fallback)
SRX7509289,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year | sample_type=tissue,LLM (Fallback)
SRX7509293,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509297,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=53 year",LLM (Fallback)
SRX7509299,unknown,0,No relevant keywords,native,"Native. ID=SRX7509299 | Cell_type_class=Adipocyte | Cell_type=Colon, Transverse | Metadata=dev_stage=adult | tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB",LLM (Fallback)
SRX7509308,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year,LLM (Fallback)
SRX7509326,unknown,0,No relevant keywords,native,Native. age=51 year | dev_stage=adult | sample_type=tissue | donor ID=ENCDO271OUW,LLM (Fallback)
SRX7509342,unknown,0,No relevant keywords,native,Native. Metadata=dev_stage=adult | tissue=thyroid gland | sample_type=tissue | age=53 year,LLM (Fallback)
SRX7509400,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, tissue=right atrium auricular region, sample_type=tissue, age=53 year",LLM (Fallback)
SRX7509411,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year,LLM (Fallback)
SRX7509413,unknown,0,No relevant keywords,native,Native. sample_type=tissue | tissue=coronary artery | dev_stage=adult | age=51 year,LLM (Fallback)
SRX7509421,unknown,0,No relevant keywords,native,"Native. age=54 year, sample_type=tissue, dev_stage=adult, Cell_type_class=Lung, Cell_type=Lung",LLM (Fallback)
SRX7509449,unknown,0,No relevant keywords,native,"Native. dev stage=adult, tissue=thyroid gland, age=37 year",LLM (Fallback)
SRX7509460,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year | sample_type=tissue,LLM (Fallback)
SRX7509463,unknown,0,No relevant keywords,native,"Native. dev stage=adult, age=37 year",LLM (Fallback)
SRX7509464,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=53 year, tissue=ascending aorta, sample_type=tissue",LLM (Fallback)
SRX7509469,unknown,0,No relevant keywords,native,Native. age=54 year,LLM (Fallback)
SRX7509475,unknown,0,No relevant keywords,native,Native. age=51 year,LLM (Fallback)
SRX7509481,unknown,0,No relevant keywords,native,Native. dev stage=adult | age=37 year,LLM (Fallback)
SRX7509483,unknown,0,No relevant keywords,native,"Native. donor ID=ENCDO271OUW, age=51 year, dev_stage=adult, tissue=spleen, sample_type=tissue, Cell_type=Spleen",LLM (Fallback)
SRX7509487,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=53 year,LLM (Fallback)
SRX7509488,unknown,0,No relevant keywords,native,Native. dev_stage=adult | sample_type=tissue | age=53 year,LLM (Fallback)
SRX7509490,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=53 year | donor ID=ENCDO793LXB,LLM (Fallback)
SRX7509495,unknown,0,No relevant keywords,native,Native. sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=37 year,LLM (Fallback)
SRX7509548,unknown,0,No relevant keywords,native,"Native. sample_type=tissue, dev_stage=adult, age=53 year",LLM (Fallback)
SRX7509550,unknown,0,No relevant keywords,native,"Native. tissue=body of pancreas, age=54 year",LLM (Fallback)
SRX7509552,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509593,unknown,0,No relevant keywords,native,Native. age=37 year | donor ID=ENCDO845WKR | sample_type=tissue,LLM (Fallback)
SRX7509595,unknown,0,No relevant keywords,native,"Native. dev stage=adult, age=53 year",LLM (Fallback)
SRX7509632,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year | donor ID=ENCDO271OUW,LLM (Fallback)
SRX7509642,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509663,unknown,0,No relevant keywords,native,Native. Cell_type_class=Cardiovascular | Cell_type=Aorta | dev_stage=adult | tissue=ascending aorta | sample_type=tissue | age=51 year,LLM (Fallback)
SRX7509664,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year,LLM (Fallback)
SRX7509672,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=54 year | donor ID=ENCDO451RUA,LLM (Fallback)
SRX751297,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hMADS-3,LLM (Fallback)
SRX751541,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD34+ cells,LLM (Fallback)
SRX753312,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX7570768,unknown,0,No relevant keywords,native,Native. no non-native indicators,LLM (Fallback)
SRX7570769,unknown,0,No relevant keywords,native,Native. Cell_type_class=Lung | Cell_type=Bronchial epithelial cells,LLM (Fallback)
SRX7570770,unknown,0,No relevant keywords,native,Native. cell type=Human bronchial epithelial cells,LLM (Fallback)
SRX7570771,unknown,0,No relevant keywords,native,Native. no non-native indicators,LLM (Fallback)
SRX7584817,unknown,0,No relevant keywords,non-native,Non-Native. source_name=Primary_erythroblast_ATF4,LLM (Fallback)
SRX7587157,unknown,0,No relevant keywords,non-native,Non-Native. source_name=FoxO1_ChIP-seq | donor status=total knee replacement surgery patient,LLM (Fallback)
SRX760967,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 76.19047619047619). Matches found: 'stimulated' in 'source_name' (strong_non_native/76.19047619047619); 'cell line' in 'passages' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX760968,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 76.19047619047619). Matches found: 'stimulated' in 'source_name' (strong_non_native/76.19047619047619); 'cell line' in 'passages' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX760969,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 76.19047619047619). Matches found: 'stimulated' in 'source_name' (strong_non_native/76.19047619047619); 'cell line' in 'passages' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX760970,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 76.19047619047619). Matches found: 'stimulated' in 'source_name' (strong_non_native/76.19047619047619); 'cell line' in 'passages' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
