0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
SRX5186323	SMAD2	Blood	Hematopoietic Stem Cells	MeSH Description=Progenitor cells from which all blood cells derived. They are found primarily in the bone marrow and also in small numbers in the peripheral blood.	31649347,97.1,40.1,60849	GSM3533584: Day0 SmaD2; Homo sapiens; ChIP-Seq	source_name=Hemoatopoietic stem and progenitor cells	antibody=SMAD2	antibody vendor=Cell Signaling Technology, 5339S	cell type=Hemoatopoietic stem and progenitor cells																								
SRX5195671	SMARCA4	Uterus	Endometrial epithelial cells	NA	28502259,89.6,21.3,20223	GSM3537221: ChIP-Seq: ARID1A-WT2  BRG1 rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=3	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195672	SMARCA4	Uterus	Endometrial epithelial cells	NA	23004965,89.7,16.8,4689	GSM3537222: ChIP-Seq: ARID1A-KO2  BRG1 rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=1	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195673	SMARCA4	Uterus	Endometrial epithelial cells	NA	32004605,91.7,22.9,23496	GSM3537223: ChIP-Seq: ARID1A-KO2  BRG1 rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=2	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195674	SMARCA4	Uterus	Endometrial epithelial cells	NA	25068744,86.4,17.5,5464	GSM3537224: ChIP-Seq: ARID1A-KO2  BRG1 rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=3	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195707	ARID1A	Uterus	Endometrial epithelial cells	NA	24437656,97.2,11.4,12094	GSM3537201: ChIP-Seq: ARID1A-WT1 AR-CST rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=1	chip antibody=ARID1A (CST, #12354)																						
SRX5195708	ARID1A	Uterus	Endometrial epithelial cells	NA	31736376,97.2,10.4,1427	GSM3537202: ChIP-Seq: ARID1A-WT1 AR-CST rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=2	chip antibody=ARID1A (CST, #12354)																						
SRX5195709	ARID1A	Uterus	Endometrial epithelial cells	NA	35679310,97.6,14.4,17112	GSM3537203: ChIP-Seq: ARID1A-WT1 AR-CST rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=3	chip antibody=ARID1A (CST, #12354)																						
SRX5195710	ARID1A	Uterus	Endometrial epithelial cells	NA	35170112,95.2,11.5,1451	GSM3537204: ChIP-Seq: ARID1A-KO1 AR-CST rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=1	chip antibody=ARID1A (CST, #12354)																						
SRX5195711	ARID1A	Uterus	Endometrial epithelial cells	NA	29903401,87.7,33.2,9368	GSM3537205: ChIP-Seq: ARID1A-KO1 AR-CST rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=2	chip antibody=ARID1A (CST, #12354)																						
SRX5195712	ARID1A	Uterus	Endometrial epithelial cells	NA	25921375,91.8,44.8,1039	GSM3537206: ChIP-Seq: ARID1A-KO1 AR-CST rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=3	chip antibody=ARID1A (CST, #12354)																						
SRX5195713	ARID1A	Uterus	Endometrial epithelial cells	NA	29554146,86.0,31.2,15152	GSM3537207: ChIP-Seq: ARID1A-WT2 AR-CST rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=1	chip antibody=ARID1A (CST, #12354)																						
SRX5195714	ARID1A	Uterus	Endometrial epithelial cells	NA	32979258,88.7,34.0,1199	GSM3537208: ChIP-Seq: ARID1A-WT2 AR-CST rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=2	chip antibody=ARID1A (CST, #12354)																						
SRX5195715	ARID1A	Uterus	Endometrial epithelial cells	NA	27615149,88.4,33.5,13977	GSM3537209: ChIP-Seq: ARID1A-WT2 AR-CST rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=3	chip antibody=ARID1A (CST, #12354)																						
SRX5195716	ARID1A	Uterus	Endometrial epithelial cells	NA	25870950,86.1,30.9,1011	GSM3537210: ChIP-Seq: ARID1A-KO2 AR-CST rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=1	chip antibody=ARID1A (CST, #12354)																						
SRX5195717	ARID1A	Uterus	Endometrial epithelial cells	NA	38202718,90.6,39.2,17945	GSM3537211: ChIP-Seq: ARID1A-KO2 AR-CST rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=2	chip antibody=ARID1A (CST, #12354)																						
SRX5195718	ARID1A	Uterus	Endometrial epithelial cells	NA	25532252,81.5,31.8,937	GSM3537212: ChIP-Seq: ARID1A-KO2 AR-CST rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=2	technical replicate=3	chip antibody=ARID1A (CST, #12354)																						
SRX5195727	SMARCA4	Uterus	Endometrial epithelial cells	NA	38477402,97.5,9.2,25825	GSM3537213: ChIP-Seq: ARID1A-WT1  BRG1 rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=1	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195728	SMARCA4	Uterus	Endometrial epithelial cells	NA	29664402,97.3,9.9,18569	GSM3537214: ChIP-Seq: ARID1A-WT1  BRG1 rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=2	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195729	SMARCA4	Uterus	Endometrial epithelial cells	NA	35068109,97.8,8.8,23071	GSM3537215: ChIP-Seq: ARID1A-WT1  BRG1 rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=1	technical replicate=3	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195730	SMARCA4	Uterus	Endometrial epithelial cells	NA	30162569,93.8,8.8,17426	GSM3537216: ChIP-Seq: ARID1A-KO1  BRG1 rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=1	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195731	SMARCA4	Uterus	Endometrial epithelial cells	NA	27196887,89.7,24.4,11167	GSM3537217: ChIP-Seq: ARID1A-KO1  BRG1 rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=2	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195732	SMARCA4	Uterus	Endometrial epithelial cells	NA	25061697,91.1,31.3,9111	GSM3537218: ChIP-Seq: ARID1A-KO1  BRG1 rep3; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A KO	biological replicate=1	technical replicate=3	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195733	SMARCA4	Uterus	Endometrial epithelial cells	NA	30336829,90.4,25.4,20228	GSM3537219: ChIP-Seq: ARID1A-WT2  BRG1 rep1; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=1	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5195734	SMARCA4	Uterus	Endometrial epithelial cells	NA	32755217,91.7,21.2,8053	GSM3537220: ChIP-Seq: ARID1A-WT2  BRG1 rep2; Homo sapiens; ChIP-Seq	source_name=endometrial epithelial cells	cell type=endometrial epithelial cells	genotype=ARID1A WT	biological replicate=2	technical replicate=2	chip antibody=BRG1 (Abcam, #ab110641)																						
SRX5204039	PRMT3	Others	Mesenchymal stem cells	NA	9609972,91.4,12.7,246	GSM3539238: PRMT3 rep1; Homo sapiens; ChIP-Seq	source_name=mesenchymal stem cell	cell type=mesenchymal stem cell	chip antibody=PRMT3 (Abcam, Cambridge, UK)																									
SRX5204040	PRMT3	Others	Mesenchymal stem cells	NA	9483242,96.3,22.3,347	GSM3539239: PRMT3 rep2; Homo sapiens; ChIP-Seq	source_name=mesenchymal stem cell	cell type=mesenchymal stem cell	chip antibody=PRMT3 (Abcam, Cambridge, UK)																									
SRX5254847	ZBTB16	Others	Mesenchymal stem cells	NA	40286799,91.3,9.6,1269	GSM3564520: PLZF d0: PLZF naïve ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti PLZF-SantaCruz (sc-22839)																								
SRX5254848	ZBTB16	Others	Mesenchymal stem cells	NA	40068746,95.2,8.0,1720	GSM3564521: PLZF d10: PLZF 10 days ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti PLZF-SantaCruz (sc-22839)																								
SRX5254849	SUZ12	Others	Mesenchymal stem cells	NA	40113461,93.7,22.5,878	GSM3564522: Suz12 d0: SUZ12 naïve ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti-SUZ12-Cell Signalling (3737)																								
SRX5254850	SUZ12	Others	Mesenchymal stem cells	NA	39643698,93.8,21.4,1050	GSM3564523: Suz12 d10: SUZ12 days ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti-SUZ12-Cell Signalling (3737)																								
SRX5254851	RNF2	Others	Mesenchymal stem cells	NA	23069751,94.1,5.0,1035	GSM3564524: Ring1B d0: RING1B naïve ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti-RNF2 (NAST) RRID:AB_2755047																								
SRX5254852	RNF2	Others	Mesenchymal stem cells	NA	40326085,95.6,9.8,1232	GSM3564525: Ring1B d10: RING1B 10 days ChIP; Homo sapiens; ChIP-Seq	source_name=Bone marrow derived hMSC	cell type=human Mesenchymal Stem Cells	passages=p4-p10	chip antibody=anti-RNF2 (NAST)RRID:AB_2755047																								
SRX5299873	CTCF	Blood	Erythroid Cells	MeSH Description=The series of cells in the red blood cell lineage at various stages of differentiation.	26875337,80.1,29.1,56097	GSM3581469: Fibach CTCF; Homo sapiens; ChIP-Seq	source_name=Erythroid culture	tissue=Erythroid culture	gender=male	antibody=CTCF (07-729; Millipore)																								
SRX5299877	NFE2	Blood	Erythroid Cells	MeSH Description=The series of cells in the red blood cell lineage at various stages of differentiation.	21693866,23.0,48.0,3897	GSM3581473: Fibach NFE2 rep1; Homo sapiens; ChIP-Seq	source_name=Erythroid culture	tissue=Erythroid culture	gender=male	antibody=NF-E2 (sc-477; Santa Cruz)																								
SRX5299878	NFE2	Blood	Erythroid Cells	MeSH Description=The series of cells in the red blood cell lineage at various stages of differentiation.	13803973,20.8,36.0,3591	GSM3581474: Fibach NFE2 rep2; Homo sapiens; ChIP-Seq	source_name=Erythroid culture	tissue=Erythroid culture	gender=male	antibody=NF-E2 (sc-477; Santa Cruz)																								
SRX530184	NR1H4	Liver	Hepatocytes	MeSH Description=The main structural component of the LIVER. They are specialized EPITHELIAL CELLS that are organized into interconnected plates called lobules.	17978674,71.1,10.4,1113	GSM1377533: PHH-DMSO-FXR; Homo sapiens; ChIP-Seq	source_name=primary human hepatocytes	tissue=Liver	chip antibody=FXR (1:1 mixture of sc-1204x and sc-13063x, ChIP grade, Santa Cruz)																									
SRX530186	NR1H4	Liver	Hepatocytes	MeSH Description=The main structural component of the LIVER. They are specialized EPITHELIAL CELLS that are organized into interconnected plates called lobules.	15503509,91.0,8.8,1759	GSM1377535: PHH-GW4064-FXR; Homo sapiens; ChIP-Seq	source_name=primary human hepatocytes	tissue=Liver	chip antibody=FXR (1:1 mixture of sc-1204x and sc-13063x, ChIP grade, Santa Cruz)																									
SRX534844	CHD8	Neural	Neural Stem Cells	MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.	167424079,92.5,14.2,39410	GSM1381222: hNSC Chd8 2; Homo sapiens; ChIP-Seq	source_name=human Neural Stem Cells	cell type=human Neural Stem Cells (hNSCs)	chip antibody=CHD8 N terminus	chip antibody vendor=Abcam																								
SRX534845	CHD8	Neural	Neural Stem Cells	MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.	99463923,94.1,10.3,4660	GSM1381223: hNSC Chd8 3; Homo sapiens; ChIP-Seq	source_name=human Neural Stem Cells	cell type=human Neural Stem Cells (hNSCs)	chip antibody=CHD8 N terminus	chip antibody vendor=Abcam																								
SRX5360084	EZH2	Epidermis	Dermal fibroblast	NA	40925874,95.4,42.5,1021	GSM3597726: Untransformed EZH2 rep1; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=untransformed																									
SRX5360085	EZH2	Epidermis	Dermal fibroblast	NA	49933298,92.3,36.6,1206	GSM3597727: Untransformed EZH2 rep2; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=untransformed																									
SRX5360089	EZH2	Epidermis	Dermal fibroblast	NA	48433671,93.5,48.1,994	GSM3597731: Preneoplastic EZH2 rep1; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=preneoplastic																									
SRX5360090	EZH2	Epidermis	Dermal fibroblast	NA	48383170,94.5,58.5,882	GSM3597732: Preneoplastic EZH2 rep2; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=preneoplastic																									
SRX5360094	EZH2	Epidermis	Dermal fibroblast	NA	54365708,95.4,54.7,953	GSM3597736: Transformed EZH2 rep1; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=transformed																									
SRX5360095	EZH2	Epidermis	Dermal fibroblast	NA	67138036,82.3,71.6,761	GSM3597737: Transformed EZH2 rep2; Homo sapiens; ChIP-Seq	source_name=Dermal Fibroblasts	chip antibody=EZH2 (Cell Signalling - 5246S, 1:40)	neoplastic stage=transformed																									
SRX5371248	WAS	Blood	Lymphoblastoid cell line	Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines	44633099,59.3,25.1,13693	GSM3602409: WASP OE ChIP; Homo sapiens; ChIP-Seq	source_name=Lymphoblastoid cell line ID00003/WASP-c-EOS	biomaterial_provider=Corriell; http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=ID00003	cell line specifications=ID00003 cell line [Coriell Institute: WAS gene (431G&gt;A)] rescued with wild-type WASP (WASP overexpressed)	cell type=lymphoblastoid cells	genotype=WASP overexpressed	chip antibody=αWASP D-1 (SC-5300 Santa Cruz Biotechnology)																						
