0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
SRX5796533	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT8	tissue=liver																				
SRX5796534	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT12	tissue=liver																				
SRX5796535	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT16	tissue=liver																				
SRX5796536	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT20	tissue=liver																				
SRX5796537	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT24	tissue=liver																				
SRX5796538	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT28	tissue=liver																				
SRX5796539	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT32	tissue=liver																				
SRX5796540	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT36	tissue=liver																				
SRX5796541	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT40	tissue=liver																				
SRX5796542	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=WT	time=CT44	tissue=liver																				
SRX5796543	Xbp1	Liver	Liver	source_name=LIVER	gender=male	strain=C57BL/6J	age=8-12 weeks of age	genotype=XBP1 LKO	time=CT0	tissue=liver																				
SRX5802020	Ascl2	Digestive tract	Colonic epithelial stem cells	source_name=WT mCh+ Colon Stem Cell FLAG-Ascl2 ChIP-seq	strain background=C57BL/6 129/Sv mixed	genotype/variation=wild type	tissue=mouse colon epithelium	cell type=Mouse colon stem cells	cell population=Ascl2(mCh); Lgr5Dtr-Egfp																					
SRX5802021	Ascl2	Digestive tract	Colon	source_name=Regenerating Cell FLAG-Ascl2 ChIP-seq	strain background=C57BL/6 129/Sv mixed	genotype/variation=wild type	tissue=mouse colon epithelium	cell type=Mouse regenerating colon cells	cell population=Ascl2(mCh); Lgr5Dtr-Egfp																					
SRX5802022	Ascl2	Digestive tract	Colonic epithelial stem cells	source_name=WT mCh- Colon Stem Cell FLAG-Ascl2 ChIP-seq	strain background=C57BL/6 129/Sv mixed	genotype/variation=wild type	tissue=mouse colon epithelium	cell type=Mouse colon stem cells	cell population=Lgr5Dtr-Egfp																					
SRX5807307	Rad21	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807308	Rad21	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807309	Rad21	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807310	Ctcf	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807311	Ctcf	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807312	Ctcf	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5807313	Ctcf	Liver	Liver	source_name=Liver	"strain=Crl:CD1(ICR) (Charles River, strain code #022)"	age=8 weeks																								
SRX5818135	Sp1	Neural	Neural Stem Cells	source_name=aNSCs	strain=C57BL6/J-129sv	genotype/variation=Trrap fl/fl;CreER	antibodies=anti-SP1 (Millipore)	treatment=4-OHT treatment																						
SRX5818139	Sp1	Neural	Neural Stem Cells	source_name=aNSCs	strain=C57BL6/J-129sv	genotype/variation=Trrap fl/+;CreER	antibodies=anti-SP1 (Millipore)	treatment=4-OHT treatment																						
SRX5830400	Rela	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830401	Rela	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830402	Rela	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830403	Rela	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830404	Suz12	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830405	Suz12	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830406	Suz12	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830407	Suz12	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830408	Nfkbia	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830409	Nfkbia	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830410	Nfkbia	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX5830411	Nfkbia	Digestive tract	Intestines	source_name=Intestine	tissue=Intestine	strain=C57BL/6	age=P6																							
SRX583296	Zfp335	Blood	Thymocytes	"source_name=thymocytes, WT, Zfp335/NIF1 ChIP"	strain/background=C57BL/6	genotype/variation=WT	cell type=total thymocytes																							
SRX583297	Zfp335	Blood	Thymocytes	"source_name=thymocytes, blt/blt, Zfp335/NIF1 ChIP"	strain/background=C57BL/6	genotype/variation=blt/blt	cell type=total thymocytes																							
SRX583298	Zfp335	Blood	Thymocytes	"source_name=thymocytes, WT, Zfp335/NIF1 ChIP"	strain/background=C57BL/6	genotype/variation=WT	cell type=total thymocytes																							
SRX583299	Zfp335	Blood	Thymocytes	"source_name=thymocytes, blt/blt, Zfp335/NIF1 ChIP"	strain/background=C57BL/6	genotype/variation=blt/blt	cell type=total thymocytes																							
SRX5846330	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846331	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846332	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846333	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846334	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846335	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846336	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846337	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846338	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846339	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846340	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846341	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846342	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846343	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	"exogenous retroviral expression=Gata4, Mef2c, Tbx5"	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846344	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Gata4	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846345	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Gata4	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846346	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Gata4	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846347	Gata4	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Gata4	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846348	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Mef2c	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846349	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Mef2c	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846350	Mef2c	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Mef2c	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846351	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Tbx5	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846352	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Tbx5	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5846353	Tbx5	Cardiovascular	Cardiac fibroblasts	source_name=neonatal mouse heart	strain=CD-1	genotype=alpha-MHC-GFP	cell line=Immortalized neonatal cardiac fibroblast cell line expressing large T antigen	exogenous retroviral expression=Tbx5	chemical treatment=sb431542 and xav939	reprogramming time point=day 2																				
SRX5866114	Prdm16	Digestive tract	Intestinal crypt	source_name=Duodenal crypts	genotype=control	age=6-8 weeks old	strain=Mixed																							
SRX5866115	Prdm16	Digestive tract	Intestinal crypt	source_name=Duodenal crypts	genotype=control	age=6-8 weeks old	strain=Mixed																							
SRX5866116	Prdm16	Digestive tract	Intestinal crypt	source_name=Duodenal crypts	genotype=knock out	age=6-8 weeks old	strain=Mixed																							
SRX5866117	Prdm16	Digestive tract	Intestinal crypt	source_name=Duodenal crypts	genotype=knock out	age=6-8 weeks old	strain=Mixed																							
SRX587737	Cebpa	Blood	Hematopoietic progenitors	source_name=Hoxa9/Meis1-transformed HSCs_ChIP-seq	strain background=C57B6	tissue=bone marrow	cell type=hematopoietic progenitor cells	transduced with=MIGR1-HA-Hoxa9 and MIGR1-Flag-Meis1																						
SRX5924726	Pparg	Blood	Natural Killer T-Cells	source_name=iNKT cells	strain=C57BL/6																									
SRX5924727	Pparg	Blood	Natural Killer T-Cells	source_name=iNKT cells	strain=C57BL/6																									
SRX5924728	Pparg	Blood	Natural Killer T-Cells	source_name=iNKT cells	strain=C57BL/6																									
SRX5951663	Ctcf	Gonad	Spermatocytes	source_name=Pachynema/Diplonema	tissue=Pachynema/Diplonema	strain=C57BL/6J																								
SRX5951664	Rad21	Gonad	Spermatocytes	source_name=Pachynema/Diplonema	tissue=Pachynema/Diplonema	strain=C57BL/6J																								
SRX5951665	Rec8	Gonad	Spermatocytes	source_name=Pachynema/Diplonema	tissue=Pachynema/Diplonema	strain=C57BL/6J																								
SRX5951666	Ctcf	Gonad	Round spermatids	source_name=Round Spermatids	tissue=Round Spermatids	strain=C57BL/6J																								
SRX5951667	Rad21	Gonad	Round spermatids	source_name=Round Spermatids	tissue=Round Spermatids	strain=C57BL/6J																								
SRX5951668	Rec8	Gonad	Round spermatids	source_name=Round Spermatids	tissue=Round Spermatids	strain=C57BL/6J																								
SRX5951811	Pax6	Pancreas	Alpha TC1	source_name=alphaTC1 cells																										
SRX5951812	Pax6	Pancreas	Alpha TC1	source_name=alphaTC1 cells																										
